Candidate,State_Name,Assembly_No,Constituency_No,Year.x,month,Poll_No,DelimID,Position,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,district,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type,total_light1996,total_light_cal1996,max_light1996,total_light1999,total_light_cal1999,max_light1999,total_light2004,total_light_cal2004,max_light2004,total_light2009,total_light_cal2009,max_light2009,total_light2013,total_light_cal2013,max_light2013,pc91_pca_tot_p,pc01_pca_tot_p,pc11_pca_tot_p,pc96_pca_tot_p,pc99_pca_tot_p,pc04_pca_tot_p,pc09_pca_tot_p,pc14_pca_tot_p,vote_share_diff,population,total_light_diff,max_light_diff,total_light_cal_diff,education,year_1996,year_1999,year_2004,year_2009,Andhra_Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Goa,Gujarat,Haryana,Himachal_Pradesh,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya_Pradesh,Maharashtra,Odisha,Puducherry,Punjab,Rajasthan,Tamil_Nadu,Uttar_Pradesh,Uttarakhand,West_Bengal,dynast_wiki,dynast_pdf,dynast,Year.y,age,ed,num_crim,assets,liabilities,adr_major_crime
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2017,49,12,0,254500,0,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2017,44,12,0,30976941,5307731,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2007,49,12,0,310000,0,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2007,35,12,0,625000,0,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2007,50,12,0,510000,0,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2013,27,12,0,535000,0,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2007,52,NA,0,2820000,0,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2007,43,12,0,325000,0,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2012,60,14,0,4446711,0,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2017,59,12,0,10989731,520933,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2013,43,12,2,41372937,266426,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2007,35,14,0,4745000,900000,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2013,34,12,0,360000,0,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2008,39,12,0,24745224,1280000,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2017,54,12,1,116500000,7500000,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2009,56,12,0,7120334,206254,0
jai prakash,Uttar_Pradesh,13,19,1999,9,0,3,1,1,ABLTC,206256,SC,554985,1083894,hardoi,SC,NA,9,51.2,37.16,no,5404,0.97,3.12,GEUP48013,Local Party,412,TRUE,4,BJP,1605,HARDOI,TRUE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,0.9699999999999989,3025068.5,-0.9877236707941623,-0.9777661954380958,-0.4995962183231981,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2007,57,12,0,1365500,0,0
jaiprakash,Uttar_Pradesh,11,19,1996,4,0,3,1,1,BJP,142278,SC,401413,1083292,hardoi,SC,NA,17,37.05,35.44,no,23318,5.81,3.45,GEUP48013,National Party,1605,TRUE,2,BJP,1605,HARDOI,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,5.799999999999997,3025068.5,0.673203719835799,0.564294081975202,0.6825534741804713,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,63,14,0,10987936,1460000,0
jaiprakash,Uttar_Pradesh,11,19,1996,4,0,3,1,1,BJP,142278,SC,401413,1083292,hardoi,SC,NA,17,37.05,35.44,no,23318,5.81,3.45,GEUP48013,National Party,1605,TRUE,2,BJP,1605,HARDOI,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,5.799999999999997,3025068.5,0.673203719835799,0.564294081975202,0.6825534741804713,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,49,12,0,40000,0,0
jaiprakash,Uttar_Pradesh,11,19,1996,4,0,3,1,1,BJP,142278,SC,401413,1083292,hardoi,SC,NA,17,37.05,35.44,no,23318,5.81,3.45,GEUP48013,National Party,1605,TRUE,2,BJP,1605,HARDOI,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,5.799999999999997,3025068.5,0.673203719835799,0.564294081975202,0.6825534741804713,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,57,8,0,2660000,100000,0
jaiprakash,Uttar_Pradesh,11,19,1996,4,0,3,1,1,BJP,142278,SC,401413,1083292,hardoi,SC,NA,17,37.05,35.44,no,23318,5.81,3.45,GEUP48013,National Party,1605,TRUE,2,BJP,1605,HARDOI,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,5.799999999999997,3025068.5,0.673203719835799,0.564294081975202,0.6825534741804713,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,48,12,0,1111176,0,0
jaiprakash,Uttar_Pradesh,11,19,1996,4,0,3,1,1,BJP,142278,SC,401413,1083292,hardoi,SC,NA,17,37.05,35.44,no,23318,5.81,3.45,GEUP48013,National Party,1605,TRUE,2,BJP,1605,HARDOI,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,5.799999999999997,3025068.5,0.673203719835799,0.564294081975202,0.6825534741804713,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2008,46,2,0,746000,15000,0
jaiprakash,Uttar_Pradesh,11,19,1996,4,0,3,1,1,BJP,142278,SC,401413,1083292,hardoi,SC,NA,17,37.05,35.44,no,23318,5.81,3.45,GEUP48013,National Party,1605,TRUE,2,BJP,1605,HARDOI,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,5.799999999999997,3025068.5,0.673203719835799,0.564294081975202,0.6825534741804713,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,32,8,0,5620,0,0
jaiprakash,Uttar_Pradesh,11,19,1996,4,0,3,1,1,BJP,142278,SC,401413,1083292,hardoi,SC,NA,17,37.05,35.44,no,23318,5.81,3.45,GEUP48013,National Party,1605,TRUE,2,BJP,1605,HARDOI,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,5.799999999999997,3025068.5,0.673203719835799,0.564294081975202,0.6825534741804713,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,44,12,0,225000,0,0
jaiswal pradeep,Maharashtra,11,33,1996,4,0,3,1,1,SHS,301163,NA,677634,1318963,aurangabad,GEN,NA,22,51.38,44.44,no,114579,16.91,3.33,GEMH57778,State-based Party,18691,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),67199,83591,9084,70647,85608.5,9344.5,65445.5,89877,8932.5,58262,76108,8214,71922,78860,11873,3671222,4809493,6105778,4240357.5,4581838.8,5198378.5,5846521,6444625.733333349,16.909999999999997,4240357.5,0.05003727891795329,0.028273310684909347,0.023848718490295795,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,43,8,13,3199223,310669,0
jaiswal pradeep,Maharashtra,11,33,1996,4,0,3,1,1,SHS,301163,NA,677634,1318963,aurangabad,GEN,NA,22,51.38,44.44,no,114579,16.91,3.33,GEMH57778,State-based Party,18691,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),67199,83591,9084,70647,85608.5,9344.5,65445.5,89877,8932.5,58262,76108,8214,71922,78860,11873,3671222,4809493,6105778,4240357.5,4581838.8,5198378.5,5846521,6444625.733333349,4.279999999999998,4240357.5,0.05003727891795329,0.028273310684909347,0.023848718490295795,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004,43,8,13,3199223,310669,0
jaskaur,Rajasthan,13,11,1999,9,0,3,1,0,BJP,277014,ST,511512,1177950,sawai madhopur,ST,NA,6,43.42,54.16,no,58881,11.51,2.13,GERJ71172,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),13058,16450,2382,11449,14333,2062,12885,19651.5,2148,16289,22785,2874,39797,38032,6209,861380,1098629,1311634,980004.5,1051179.2,1162530.5,1269033,1383212.7666666657,11.519999999999996,980004.5,0.118161454162653,0.04086079105185014,0.3155891003386184,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2008,61,14,0,21974206,388000,0
jaskaur,Rajasthan,14,11,2004,4,0,3,2,0,BJP,256390,ST,665594,1340804,sawai madhopur,ST,NA,5,49.64,38.52,no,229058,34.41,2.22,GERJ71172,National Party,1605,TRUE,2,BJP,1605,SAWAI MADHOPUR,TRUE,TRUE,1,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),13058,16450,2382,11449,14333,2062,12885,19651.5,2148,16289,22785,2874,39797,38032,6209,861380,1098629,1311634,980004.5,1051179.2,1162530.5,1269033,1383212.7666666657,-16.699999999999996,980004.5,0.23442618927114012,0.2911676110102146,0.14794875343614855,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2008,61,14,0,21974206,388000,0
jaswant singh,Rajasthan,11,24,1996,4,0,3,2,1,BJP,242176,NA,593043,1391408,jodhpur,GEN,NA,40,42.62,40.84,no,232908,39.27,2.38,GERJ59260,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),52072,64160,3290,55455,67880.5,3575.5,62968.5,92457.5,3608.5,83179,111968,5275,117127,128684,7731,2151541,2714519,3441948,2433030,2601923.4,2932747.7,3296462.2,3608100.549999997,-9.159999999999997,2433030,0.06294450478661773,0.0832174617290331,0.05636884272053244,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2014,47,14,0,8662574,0,0
jaswant singh,Rajasthan,11,24,1996,4,0,3,2,1,BJP,242176,NA,593043,1391408,jodhpur,GEN,NA,40,42.62,40.84,no,232908,39.27,2.38,GERJ59260,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),52072,64160,3290,55455,67880.5,3575.5,62968.5,92457.5,3608.5,83179,111968,5275,117127,128684,7731,2151541,2714519,3441948,2433030,2601923.4,2932747.7,3296462.2,3608100.549999997,-9.159999999999997,2433030,0.06294450478661773,0.0832174617290331,0.05636884272053244,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2017,43,8,0,661400,0,0
jaswant singh,Rajasthan,11,24,1996,4,0,3,2,1,BJP,242176,NA,593043,1391408,jodhpur,GEN,NA,40,42.62,40.84,no,232908,39.27,2.38,GERJ59260,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),52072,64160,3290,55455,67880.5,3575.5,62968.5,92457.5,3608.5,83179,111968,5275,117127,128684,7731,2151541,2714519,3441948,2433030,2601923.4,2932747.7,3296462.2,3608100.549999997,-9.159999999999997,2433030,0.06294450478661773,0.0832174617290331,0.05636884272053244,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2014,32,12,0,346000,0,0
jaswant singh,Rajasthan,11,24,1996,4,0,3,2,1,BJP,242176,NA,593043,1391408,jodhpur,GEN,NA,40,42.62,40.84,no,232908,39.27,2.38,GERJ59260,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),52072,64160,3290,55455,67880.5,3575.5,62968.5,92457.5,3608.5,83179,111968,5275,117127,128684,7731,2151541,2714519,3441948,2433030,2601923.4,2932747.7,3296462.2,3608100.549999997,-9.159999999999997,2433030,0.06294450478661773,0.0832174617290331,0.05636884272053244,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2013,60,12,0,69500323,0,0
jaswant singh,Rajasthan,11,24,1996,4,0,3,2,1,BJP,242176,NA,593043,1391408,jodhpur,GEN,NA,40,42.62,40.84,no,232908,39.27,2.38,GERJ59260,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),52072,64160,3290,55455,67880.5,3575.5,62968.5,92457.5,3608.5,83179,111968,5275,117127,128684,7731,2151541,2714519,3441948,2433030,2601923.4,2932747.7,3296462.2,3608100.549999997,-9.159999999999997,2433030,0.06294450478661773,0.0832174617290331,0.05636884272053244,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2017,50,12,1,7900000,500000,0
